5,-5.520280297903347844e+00,2.902775167234964981e-01,1.529928553310032635e+00
5,-5.535349541590875333e+00,8.253024951808199394e-02,1.924804277013932863e+00
5,-5.474988009168838765e+00,-2.873870512468040261e-01,2.144641603024294962e+00
5,-5.677231947989220373e+00,-8.970311647858953963e-01,2.018219731561876173e+00
5,-5.748749187935741745e+00,-1.162951789660096491e+00,2.139533228914764162e+00
5,-5.711552418980629042e+00,-1.348720811340736514e+00,2.003971180591398227e+00
5,-5.410523937612980561e+00,-5.749981206128274014e-01,2.120211054473955858e+00
5,-5.549733189177820769e+00,-4.613789641358567728e-02,1.837411977202010993e+00
5,-5.653830385775131973e+00,-3.865905988921226610e-01,1.951746005713006715e+00
5,-5.155693619971624564e+00,-5.127556864109557022e-01,1.711716954527285894e+00
5,-5.220759995725566149e+00,-6.835555045960876042e-01,1.984340650051512611e+00
5,-6.021786169167592462e+00,-1.948138841794599951e+00,1.752947603511120001e+00
5,-6.072605287212196501e+00,-1.756682801296979068e+00,1.907463247547946938e+00
5,-6.027591422051783887e+00,-2.292193766772388841e+00,2.281710634951892303e+00
5,-4.275163925058763859e+00,2.604303330031534358e+00,1.403047351040352941e+00
5,-5.542081626194292454e+00,6.554201166999961137e-01,1.901443145685705050e+00
5,-5.730137022593375207e+00,6.311936545556923184e-02,1.881602745006895727e+00
5,-5.718034056462002468e+00,-5.348441032081252544e-01,1.851697958261373067e+00
5,-5.864290496227241078e+00,-1.658372583944111245e+00,2.176927178265657403e+00
5,-6.035476321262702726e+00,-1.605950855396077293e+00,2.079264208434655981e+00
5,-6.090035518502078027e+00,-2.684731167497397486e+00,2.122108645647437175e+00
5,-6.145858937149982992e+00,-3.023516961449572271e+00,2.365497282513099986e+00
5,-6.008985284900084878e+00,-2.480222252197600064e+00,2.150472749227550384e+00
5,-6.020745002655242928e+00,-2.357827862702067012e+00,2.223806474235097586e+00
5,-5.941507493143028285e+00,-2.070019055538206310e+00,2.143241892220488332e+00
5,-5.945539689234912828e+00,-2.051530534157520069e+00,2.319947673445114766e+00
5,-6.064643637880117844e+00,-2.650658869827247521e+00,2.232763232225747796e+00
4,-2.457211631252301132e+00,3.162735583623547786e+00,7.612310209246681003e-02
4,-5.366985788784471190e+00,1.923705021627184930e+00,2.183010309925001446e-02
4,-5.708826730031217878e+00,3.770556110814528017e-01,5.936145980661658994e-01
4,-1.010452675642276921e+00,3.254997648585781000e+00,-4.460333790371573404e-01
4,4.842021214532703233e-02,4.485651567941015827e+00,-7.410468656819239053e-01
4,-2.015132732317319153e+00,3.686601959899185932e+00,-1.018535791186977457e+00
4,-4.870275618180679444e+00,1.827488071942421577e+00,-9.142302771856036792e-01
4,-5.728057143314853050e+00,6.789083598109929563e-01,-5.882787863568376130e-01
4,-6.078552667571338830e+00,-9.002065396745528858e-01,-2.441938744621328650e-01
4,-6.183269614971737660e+00,-2.518553399705020013e+00,-4.337904435647810253e-02
4,-6.172776671300294282e+00,-2.331288935142235896e+00,1.469992448626213366e-01
4,-4.595415544730174773e+00,1.818509403552265313e+00,2.099463366065381920e-01
4,-5.076545029031100498e+00,8.323725849877821048e-01,4.556152777569415502e-01
4,-5.554585163222360400e+00,-4.050182643516109238e-02,6.150737150452740831e-01
4,-5.794990027702280777e+00,-1.137461911574787043e+00,8.718163914280594451e-01
4,-5.830476387920775494e+00,-1.106108290825380536e+00,9.420720941903346635e-01
4,-5.969022368231346576e+00,-6.833519175521758360e-01,7.141799885241049139e-01
4,-5.997855468148183711e+00,-7.252374379883848032e-01,8.258511142642650515e-01
4,-6.027452102231997344e+00,-1.410896978871260421e+00,1.270969110961333914e+00
4,-6.074765835909015976e+00,-1.611622143110052141e+00,1.213303607054593058e+00
4,-6.036177291522522914e+00,-1.562861805615105348e+00,1.119894032853392840e+00
4,-6.020311496779304328e+00,-1.497555284099910455e+00,1.134656056165233018e+00
4,-6.017250876802465953e+00,-1.150776362206679337e+00,9.105557199348870423e-01
4,-6.100241369920938794e+00,-1.428133873109509011e+00,1.294353024750455328e+00
6,-3.496166898972199455e+00,2.161461723642364774e+00,-3.414073680406832345e+00
6,-5.734997012719473375e+00,-2.631134678882934841e-02,-2.651527309463046933e+00
6,-6.164392611684226253e+00,-1.255311844814816613e+00,-2.482123218542435783e+00
6,-6.527249271699099964e+00,-2.109751044747124382e+00,-1.851853889973086753e+00
6,-6.535444676272146758e+00,-2.467190677390695530e+00,-1.792160348470664966e+00
6,-6.428989081080123569e+00,-2.851569096021084881e+00,-1.760261143826347130e+00
6,-6.381073206504091822e+00,-2.407079073731943630e+00,-2.163514030419629641e+00
6,-6.507652664410874088e+00,-2.352654514836040267e+00,-1.829126921407423279e+00
6,-6.440892026343297161e+00,-2.302864783089364042e+00,-1.824471238959126884e+00
6,-6.499038895657647252e+00,-2.897834772926461966e+00,-1.819007709692809671e+00
6,-6.471952177861530764e+00,-2.829034265190283559e+00,-1.813680439007496759e+00
6,-6.551145835178212806e+00,-2.801011676825950758e+00,-1.554590891963865573e+00
6,-6.556766356525050909e+00,-2.653232956026109868e+00,-1.715351018496333868e+00
6,-2.029322687349877086e+00,2.117966326261025323e+00,-2.348018354460914114e+00
6,-4.714640297116401868e+00,1.696570706461698386e+00,-2.689346794313039801e+00
6,1.080950637937551306e+00,3.599988827395839586e+00,-3.446335923793896860e+00
6,1.480719779045426066e+00,4.342132794142068875e+00,-4.188638794045770553e+00
6,-2.457720261811866536e+00,3.288632741998626763e+00,-3.729147664564630649e+00
6,-6.230507599509294003e-01,2.026716331975704222e+00,-3.516080528537386840e+00
6,4.659146529128534553e+00,1.687591377582359220e+00,-4.299152198854128137e+00
6,3.921726847054634479e+00,9.837861806308925150e-01,-4.121413572955463067e+00
6,-9.841684242363506474e-01,3.265348597394021724e+00,-3.928510865542184316e+00
6,-4.325294142274288767e+00,1.765911776293259683e+00,-2.699113071483014270e+00
6,-5.341984681645405075e+00,2.505526251700513907e-01,-2.448490205019207888e+00
6,-6.147153575026798933e+00,-7.339533173258436793e-01,-1.966575572581246822e+00
6,-6.273941929179830623e+00,-1.771926168355417275e+00,-1.910012776625588327e+00
6,-6.376089147922301414e+00,-2.480171127592150970e+00,-2.037636555426784568e+00
1,6.038363754787598126e+00,-1.412517426851699898e-01,5.013373887308957277e-01
1,6.650200833804147393e+00,-6.370807298097107552e-01,1.538456173338350053e-01
1,6.321644133573377289e+00,-6.489581649543607611e-01,4.439073711678478418e-01
1,7.453412812948077004e+00,-1.038594627198359044e+00,3.737367864675338880e-01
1,7.563688824822456525e+00,-9.359819883751172576e-01,3.950348874391347853e-01
1,6.704240457774933937e+00,-6.236312263936237832e-01,2.503236482488926384e-01
1,6.861477776087379965e+00,-5.105593253846993917e-01,5.402682561766003477e-01
1,7.067558901385604386e+00,-1.367832832597144055e+00,5.836251508836302060e-01
1,5.895108478037416333e+00,3.968323299340181243e-01,7.588991882353832708e-01
1,6.606643890248442119e+00,-6.692678695575425829e-01,5.036889920281878430e-01
1,6.115010016073393118e+00,-7.810573175218740172e-01,1.886846726564212207e-01
1,6.620551237104862707e+00,-9.502660322960303496e-01,3.098762148729983235e-01
1,7.098535909237575936e+00,-7.135988706603894061e-01,2.502227457313097037e-01
1,7.714521970314143218e+00,-1.126243244474875338e+00,-8.255639133893578896e-02
1,7.674452634000466844e+00,-1.271527293175623852e+00,1.760470539719419802e-01
1,7.357187184932105772e+00,-1.437931507257837138e+00,4.363380565835023872e-01
1,7.339634363517268056e+00,-1.256824749428835819e+00,4.983519223709181323e-01
1,7.355230325848192585e+00,-1.187222151945848569e+00,4.657182983952526945e-01
1,7.453767749427623102e+00,-1.103920303976879236e+00,7.047934546686085433e-01
1,6.714739769029017147e+00,-1.115610538255617845e+00,5.622692902124420966e-01
1,7.352442846123280695e+00,-1.247206986108682747e+00,5.043977695279340256e-01
1,7.210850249634972009e+00,-1.032086010581729107e+00,1.188833768572771094e-01
1,6.868222615748375226e+00,-9.784765275603968249e-01,-1.039319431035107405e-01
1,8.083693632310067656e+00,-2.463003313739806188e+00,1.620813859274908286e-01
1,7.882082687227940809e+00,-2.028298624755636048e+00,7.970607403842316918e-02
1,7.952103753363291005e+00,-1.340808171177389596e+00,4.237490994798194244e-01
1,7.422286319828817369e+00,-1.207871240126853429e+00,5.525582058868571123e-01
1,6.360330168546592944e+00,-5.032361287943843964e-01,5.739234190623545562e-01
1,7.291024626699370792e+00,-1.354818459590947155e+00,4.071766555250959652e-01
1,7.535617919303629009e+00,-1.447464097120926274e+00,4.230852807437245344e-01
1,7.163839604006453143e+00,-1.264298858998909703e+00,5.506591235260379635e-01
1,7.095739685611011538e+00,-1.276724538905436690e+00,7.758567504994980935e-01
1,6.891992076179946025e+00,-9.877153694288958174e-01,8.359618217969972953e-01
1,8.113350125309285232e+00,-1.946749528299973608e+00,4.062573169500360848e-01
1,6.648944449893221531e+00,-1.235258826269441945e+00,3.529349496999918401e-01
